Customer ID,Churn,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,AverageQuantityPerOrder,MedianPurchaseGap,MeanPurchaseGap,ReturnTransactionCount,ReturnedQuantity,ReturnedValue,IsRepeatCustomer,ReturnTransactionRate,ProductsPerOrder,PurchaseActivityRate
17998,1,199.88819444444445,3,639.24,213.08,557.9881944444444,57,187.0,179.0,179.0,1.0,30.0,37.5,1,0.3333333333333333,19.0,0.005366839639576964
17742,0,152.11527777777778,10,2045.94,204.594,557.9819444444445,52,63.5,43.0,45.111111111111114,0.0,0.0,0.0,1,0.0,5.2,0.01788966548810213
15326,1,153.05,5,1700.52,340.104,557.9798611111111,94,270.2,56.0,101.25,5.0,31.0,170.7,1,1.0,18.8,0.00894486608168899
14478,1,201.88958333333332,4,1276.66,319.16499999999996,557.9791666666666,59,306.5,104.0,118.66666666666667,0.0,0.0,0.0,1,0.0,14.75,0.00715590175543215
15967,0,138.03680555555556,11,2730.22,248.20181818181817,557.9729166666667,290,94.36363636363636,41.0,46.666666666666664,1.0,4.0,22.4,1,0.09090909090909091,26.363636363636363,0.01967894985967567
17611,0,20.920833333333334,19,6375.25,335.5394736842105,557.9729166666667,637,221.1578947368421,35.0,31.58823529411765,3.0,65.0,130.25,1,0.15789473684210525,33.526315789473685,0.033990913393985245
15051,0,198.8361111111111,6,2543.55,423.925,557.9729166666667,113,340.3333333333333,62.0,71.8,1.0,12.0,15.0,1,0.16666666666666666,18.833333333333332,0.010733972650732183
13097,0,52.96319444444445,23,10323.04,448.82782608695646,557.9715277777777,338,184.65217391304347,30.5,28.055555555555557,9.0,26.0,419.29,1,0.391304347826087,14.695652173913043,0.041146997399738365
13590,0,19.120833333333334,15,5266.15,351.07666666666665,557.9673611111111,241,282.26666666666665,40.0,41.46153846153846,2.0,8.0,45.5,1,0.13333333333333333,16.066666666666666,0.026835198338205496
15984,0,52.99583333333333,25,6387.72,255.5088,557.9666666666667,318,170.84,27.0,26.57894736842105,1.0,10.0,67.5,1,0.04,12.72,0.04472538612916691
16887,0,220.05625,2,465.84000000000003,232.92,557.9645833333333,65,133.5,338.0,338.0,0.0,0.0,0.0,1,0.0,32.5,0.003578044226117487
12921,0,4.031944444444444,52,24717.47,475.33596153846156,557.9631944444444,232,300.86538461538464,13.0,15.38888888888889,25.0,412.0,1214.54,1,0.4807692307692308,4.461538461538462,0.0930293810340822
14543,0,2.0180555555555557,33,13432.89,407.05727272727273,557.9604166666667,96,74.12121212121212,16.0,19.17241379310345,9.0,570.0,2525.11,1,0.2727272727272727,2.909090909090909,0.05903816981673568
15945,1,184.98333333333332,4,646.27,161.5675,557.9604166666667,24,86.25,76.0,124.33333333333333,0.0,0.0,0.0,1,0.0,6.0,0.007156141795967961
18037,0,44.85208333333333,14,158.22,11.301428571428572,557.9597222222222,30,2.5,35.5,42.75,0.0,0.0,0.0,1,0.0,2.142857142857143,0.025046527403336058
15662,1,480.8354166666667,2,283.73,141.865,557.9590277777778,12,72.5,77.0,77.0,0.0,0.0,0.0,1,0.0,6.0,0.00357807978869451
15380,0,184.90902777777777,7,1788.8,255.54285714285714,557.9583333333334,6,93.71428571428571,63.5,62.166666666666664,1.0,16.0,48.96000000000001,1,0.14285714285714285,0.8571428571428571,0.012523294819232202
13110,0,76.8625,8,2201.29,275.16125,557.9416666666667,128,72.5,48.0,68.71428571428571,2.0,6.0,61.3,1,0.25,16.0,0.014312763705216704
12836,0,38.90416666666667,13,5610.77,431.59769230769234,557.9381944444444,243,144.0,42.0,47.18181818181818,2.0,4.0,39.15,1,0.15384615384615385,18.692307692307693,0.02325838550525488
15005,0,6.909027777777778,41,10400.58,253.67268292682925,557.9381944444444,494,151.9512195121951,12.0,13.775,17.0,87.0,296.3,1,0.4146341463414634,12.048780487804878,0.07335336967041924
16620,0,80.09236111111112,5,1675.73,335.146,557.9270833333334,74,221.2,111.5,119.5,0.0,0.0,0.0,1,0.0,14.8,0.008945710718079654
12758,0,96.03125,6,8681.84,1446.9733333333334,557.9236111111111,168,854.8333333333334,89.0,92.4,1.0,64.0,124.24,1,0.16666666666666666,28.0,0.01073491955022675
17961,0,2.890972222222222,82,2471.05,30.134756097560974,557.9180555555556,437,15.182926829268293,7.0,8.161764705882353,2.0,3.0,16.45,1,0.024390243902439025,5.329268292682927,0.1467120254658678
15601,0,23.084722222222222,25,12163.77,486.55080000000004,557.9145833333333,246,360.48,22.0,25.476190476190474,4.0,8.0,16.9,1,0.16,9.84,0.04472955393452339
13585,1,350.01180555555555,3,684.54,228.17999999999998,557.9125,29,462.0,104.0,104.0,1.0,48.0,10.08,1,0.3333333333333333,9.666666666666666,0.005367566479547335
13442,1,486.94930555555555,3,419.87,139.95666666666668,557.9104166666667,33,38.333333333333336,35.5,35.5,0.0,0.0,0.0,1,0.0,11.0,0.005367586487101018
13381,0,26.852777777777778,8,5656.41,707.05125,557.8965277777778,125,461.625,81.0,75.85714285714286,2.0,15.0,26.85,1,0.25,15.625,0.014313919665610932
16763,1,18.040277777777778,2,964.6999999999999,482.35,557.8916666666667,44,246.0,540.0,540.0,1.0,1.0,16.95,1,0.5,22.0,0.0035785110411976086
17243,0,56.107638888888886,54,14440.03,267.407962962963,557.8847222222222,298,104.87037037037037,8.5,10.04,9.0,23.0,162.45,1,0.16666666666666666,5.518518518518518,0.09662099866549702
14865,0,191.76875,3,77.52000000000001,25.840000000000003,557.8645833333334,3,64.0,183.0,183.0,0.0,0.0,0.0,1,0.0,1.0,0.0053680266910216025
17345,0,16.014583333333334,8,1192.32,149.04,557.85625,128,216.0,157.0,135.5,2.0,59.0,120.3,1,0.25,16.0,0.014314951295614926
13819,1,121.09166666666667,6,2642.35,440.39166666666665,557.8555555555556,47,384.8333333333333,10.0,87.4,1.0,7.0,11.25,1,0.16666666666666666,7.833333333333333,0.010736226812732369
15808,1,125.92847222222223,21,17180.25,818.1071428571429,557.8472222222222,348,321.57142857142856,21.0,21.6,3.0,27.0,141.3,1,0.14285714285714285,16.571428571428573,0.037577354176504214
17191,0,11.025694444444444,13,3392.36,260.95076923076925,557.8444444444444,224,129.30769230769232,59.0,60.77777777777778,1.0,2.0,25.5,1,0.07692307692307693,17.23076923076923,0.02326228725942421
13748,0,51.93055555555556,7,1696.95,242.42142857142858,557.8375,32,116.0,17.5,84.33333333333333,0.0,0.0,0.0,1,0.0,4.571428571428571,0.0125260026394077
15265,0,55.02361111111111,3,2551.76,850.5866666666667,557.8208333333333,146,399.3333333333333,251.5,251.5,0.0,0.0,0.0,1,0.0,48.666666666666664,0.005368446953033545
15750,0,102.84444444444445,13,4600.861,353.9123846153846,557.8131944444444,280,235.53846153846155,20.0,41.36363636363637,6.0,21.0,90.39,1,0.46153846153846156,21.53846153846154,0.023263588135072965
17428,0,32.08402777777778,30,21498.73,716.6243333333333,557.8069444444444,330,421.73333333333335,15.0,25.047619047619047,4.0,97.0,484.75000000000006,1,0.13333333333333333,11.0,0.05368580383306698
15485,0,155.8138888888889,6,3514.55,585.7583333333333,557.8048611111111,56,241.66666666666666,48.5,100.5,1.0,28.0,147.0,1,0.16666666666666666,9.333333333333334,0.010737200796839486
17246,1,366.0097222222222,2,38.92,19.46,557.7951388888889,6,18.0,192.0,192.0,0.0,0.0,0.0,1,0.0,3.0,0.0035791292028359628
14061,1,326.81111111111113,3,917.4300000000001,305.81,557.7826388888889,17,44.333333333333336,115.5,115.5,0.0,0.0,0.0,1,0.0,5.666666666666667,0.005368813902245332
14108,0,550.8923611111111,2,447.05,223.525,557.7798611111111,18,146.0,7.0,7.0,0.0,0.0,0.0,1,0.0,9.0,0.00357922706094504
13648,1,219.91944444444445,8,1764.02,220.5025,557.7756944444444,95,120.0,65.5,56.333333333333336,3.0,32.0,85.01,1,0.375,11.875,0.014317015001795842
16563,0,219.94375,5,3334.82,666.964,557.7604166666666,46,419.6,76.5,84.5,1.0,12.0,10.2,1,0.2,9.2,0.008948379038422103
16701,0,9.044444444444444,19,6716.72,353.51157894736843,557.7298611111111,113,344.2105263157895,24.0,30.5,5.0,69.0,109.16,1,0.2631578947368421,5.947368421052632,0.03400569993201346
12842,0,128.00972222222222,3,1109.73,369.91,557.1909722222222,27,165.66666666666666,214.5,214.5,0.0,0.0,0.0,1,0.0,9.0,0.00537450469336087
14302,1,250.19444444444446,3,742.9000000000001,247.63333333333335,557.1902777777777,25,99.33333333333333,153.5,153.5,0.0,0.0,0.0,1,0.0,8.333333333333334,0.005374511379781387
14135,0,5.970833333333333,18,6590.82,366.15666666666664,557.1611111111112,115,412.8333333333333,19.0,34.4375,1.0,23.0,38.87,1,0.05555555555555555,6.388888888888889,0.03224875334680349
14831,1,499.9298611111111,3,1676.57,558.8566666666667,557.1451388888889,67,295.0,57.0,57.0,4.0,8.0,52.6,1,1.3333333333333333,22.333333333333332,0.005374946032804589
15602,0,20.010416666666668,12,2383.04,198.58666666666667,557.1354166666666,53,125.0,28.0,48.81818181818182,8.0,155.0,241.79,1,0.6666666666666666,4.416666666666667,0.02150015863832329
13777,0,3.9375,49,35017.42,714.6412244897958,557.1270833333333,44,324.2857142857143,14.0,15.8,9.0,144.0,393.29,1,0.1836734693877551,0.8979591836734694,0.08779362525709124
14000,1,30.833333333333332,5,2046.3400000000001,409.26800000000003,557.125,28,367.6,118.0,131.5,3.0,27.0,168.75,1,0.6,5.6,0.008958566629339306
16823,1,46.90972222222222,7,2243.09,320.4414285714286,557.1201388888888,149,166.57142857142858,70.5,85.0,1.0,1.0,6.95,1,0.14285714285714285,21.285714285714285,0.012542102519245533
16163,1,51.89930555555556,6,2407.98,401.33,557.1180555555555,59,112.66666666666667,129.0,101.0,8.0,127.0,585.95,1,1.3333333333333333,9.833333333333334,0.010750413716731575
17193,0,205.82847222222222,2,610.74,305.37,557.1166666666667,12,207.0,351.0,351.0,1.0,36.0,30.599999999999998,1,0.5,6.0,0.0035834801564786334
15759,1,37.90069444444445,7,830.9300000000001,118.70428571428572,557.1125,10,74.71428571428571,70.0,86.5,3.0,5.0,19.95,1,0.42857142857142855,1.4285714285714286,0.01254227418307241
16131,0,26.8375,8,8115.4,1014.4250000000001,557.1118055555555,117,469.75,136.0,106.0,3.0,15.0,91.15,1,0.375,14.625,0.014334045473266135
14560,0,15.868055555555555,31,5108.26,164.7825806451613,557.1076388888889,51,114.6774193548387,12.0,20.807692307692307,1.0,1.0,9.95,1,0.03225806451612903,1.6451612903225807,0.05554484088717454
17087,1,557.0895833333333,1,221.53,221.53,557.0895833333333,12,113.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,12.0,0.0017918270289641375
14894,0,262.89375,2,837.0600000000001,418.53000000000003,557.0888888888888,23,169.0,294.0,294.0,2.0,12.0,80.6,1,1.0,11.5,0.0035836585171617427
16202,1,180.08819444444444,9,2501.9900000000002,277.99888888888887,557.0847222222222,105,145.22222222222223,66.5,62.833333333333336,2.0,25.0,34.95,1,0.2222222222222222,11.666666666666666,0.01612658372758019
16700,0,20.914583333333333,19,6702.45,352.7605263157895,557.0826388888889,229,259.3157894736842,37.0,35.733333333333334,4.0,16.0,62.400000000000006,1,0.21052631578947367,12.052631578947368,0.03404513718224227
17511,0,25.8875,44,116820.89,2655.0202272727274,557.0819444444444,502,1760.4772727272727,14.0,14.75,17.0,269.0,978.23,1,0.38636363636363635,11.409090909090908,0.07884146842234938
14299,0,137.92083333333332,22,11670.57,530.4804545454546,557.0777777777778,99,287.6818181818182,21.0,22.05263157894737,10.0,156.0,1390.6999999999998,1,0.45454545454545453,4.5,0.039421028530471657
17949,0,8.958333333333334,88,69435.59999999999,789.0409090909092,557.0715277777778,39,378.72727272727275,7.0,10.538461538461538,14.0,3451.0,14452.85,1,0.1590909090909091,0.4431818181818182,0.15768588007063014
14799,0,557.0638888888889,1,180.45,180.45,557.0638888888889,10,349.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,10.0,0.0017919095284789177
16550,0,4.96875,16,7940.9400000000005,496.30875,557.0597222222223,243,300.25,33.0,36.8,9.0,51.0,239.31,1,0.5625,15.1875,0.028670766519911496
12980,0,7.091666666666667,19,14329.86,754.2031578947368,557.0583333333333,7,81.57894736842105,28.5,30.555555555555557,4.0,23.0,196.59,1,0.21052631578947367,0.3684210526315789,0.0340466199770036
14425,1,254.1013888888889,3,661.39,220.46333333333334,557.0548611111111,35,108.33333333333333,151.5,151.5,2.0,6.0,25.5,1,0.6666666666666666,11.666666666666666,0.0053758155497953585
15353,1,74.02430555555556,7,2794.4700000000003,399.21,557.0534722222222,274,198.71428571428572,71.0,80.5,1.0,2.0,21.9,1,0.14285714285714285,39.142857142857146,0.01254360083474677
17818,1,557.0527777777778,1,124.78,124.78,557.0527777777778,42,86.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,42.0,0.0017919452062976917
13654,0,21.103472222222223,8,4773.51,596.68875,557.0465277777778,192,423.625,60.0,76.57142857142857,0.0,0.0,0.0,1,0.0,24.0,0.014335722205560817
17189,0,178.80694444444444,4,796.45,199.1125,557.0451388888889,87,119.25,162.0,126.0,0.0,0.0,0.0,1,0.0,21.75,0.007167878942488971
13269,0,37.829166666666666,18,5239.32,291.0733333333333,557.04375,185,232.77777777777777,39.5,43.25,1.0,3.0,28.65,1,0.05555555555555555,10.277777777777779,0.03225553552028851
14653,0,157.96458333333334,6,2011.22,335.2033333333333,557.0409722222222,150,221.5,38.0,79.8,0.0,0.0,0.0,1,0.0,25.0,0.010751898693221202
17019,0,81.06527777777778,10,3340.14,334.014,557.0402777777778,308,223.4,59.5,59.5,2.0,22.0,60.7,1,0.2,30.8,0.01791985345542063
15542,1,331.97083333333336,3,855.71,285.2366666666667,557.0395833333333,212,139.33333333333334,225.0,225.0,1.0,17.0,22.55,1,0.3333333333333333,70.66666666666667,0.0053759627266584285
13564,0,173.83333333333334,36,15948.33,443.00916666666666,557.0381944444445,484,246.58333333333334,15.0,15.958333333333334,15.0,102.0,361.55,1,0.4166666666666667,13.444444444444445,0.06451171328127431
16467,1,328.0423611111111,7,2869.16,409.88,557.0354166666667,14,1054.857142857143,31.0,38.166666666666664,1.0,4.0,6.76,1,0.14285714285714285,2.0,0.0125440066901369
15833,1,557.0354166666667,1,80.4,80.4,557.0354166666667,5,24.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,5.0,0.001792000955733843
14527,0,4.020138888888889,94,22302.11,237.25648936170214,557.0305555555556,527,57.90425531914894,6.0,6.010869565217392,53.0,182.0,1504.68,1,0.5638297872340425,5.6063829787234045,0.16844955722257343
17476,1,215.10347222222222,2,489.86,244.93,557.0284722222223,29,112.0,342.0,342.0,2.0,4.0,43.349999999999994,1,1.0,14.5,0.0035840465129591903
15287,0,199.09791666666666,3,369.34000000000003,123.11333333333334,557.0256944444444,13,192.33333333333334,179.0,179.0,0.0,0.0,0.0,1,0.0,4.333333333333333,0.005376096530799931
14440,0,136.09722222222223,10,4810.06,481.00600000000003,557.0256944444444,55,135.8,44.0,52.625,2.0,10.0,111.89999999999999,1,0.2,5.5,0.017920321769333104
15680,0,185.92152777777778,8,3173.9,396.7375,557.0243055555555,128,265.25,48.0,53.0,2.0,10.0,43.1,1,0.25,16.0,0.014336293097547772
15581,0,45.824305555555554,33,4435.39,134.40575757575758,557.0215277777778,523,90.66666666666667,11.5,21.291666666666668,4.0,62.0,1743.61,1,0.12121212121212122,15.848484848484848,0.05913750340675327
13740,1,60.09583333333333,5,1582.77,316.554,557.0194444444444,83,197.4,125.5,124.25,0.0,0.0,0.0,1,0.0,16.6,0.008960261241394417
17768,0,206.9638888888889,4,1210.83,302.7075,557.0166666666667,69,304.25,175.0,175.0,1.0,1.0,4.95,1,0.25,17.25,0.007168244676084944
12948,0,34.109027777777776,5,1138.74,227.748,557.0152777777778,53,122.4,26.5,130.75,0.0,0.0,0.0,1,0.0,10.6,0.008960328147128589
14667,0,33.990972222222226,40,15114.55,377.86375,557.0083333333333,473,224.95,14.0,14.527777777777779,7.0,66.0,206.55,1,0.175,11.825,0.07168351727124744
17377,0,75.06597222222223,65,15183.57,233.59338461538462,557.0076388888889,428,91.6923076923077,7.0,8.763636363636364,13.0,49.0,468.0,1,0.2,6.584615384615384,0.11648586053307215
14467,0,132.01041666666666,9,1738.68,193.18666666666667,557.0041666666667,120,105.33333333333333,51.0,53.125,0.0,0.0,0.0,1,0.0,13.333333333333334,0.016128911821148288
13457,1,508.16805555555555,2,148.22,74.11,557.0027777777777,9,48.0,49.0,49.0,2.0,3.0,4.949999999999999,1,1.0,4.5,0.0035842115481304854
18108,1,73.95416666666667,3,848.8100000000001,282.93666666666667,557.0020833333333,43,87.0,241.5,241.5,1.0,2.0,6.35,1,0.3333333333333333,14.333333333333334,0.005376324013127191
16210,0,32.87361111111111,26,23257.88,894.5338461538462,556.9972222222223,117,346.61538461538464,13.0,24.952380952380953,2.0,31.0,185.45,1,0.07692307692307693,4.5,0.04659521403431916
14669,1,61.046527777777776,7,3216.78,459.53999999999996,556.9888888888889,334,291.85714285714283,83.5,124.0,0.0,0.0,0.0,1,0.0,47.714285714285715,0.012545052669308427
17909,1,556.9861111111111,1,110.05,110.05,556.9861111111111,8,35.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,8.0,0.00179215930304916
16086,0,19.889583333333334,8,2153.4,269.175,556.9791666666666,63,148.375,79.0,76.71428571428571,1.0,1.0,2.08,1,0.125,7.875,0.014337452861890006
16711,0,121.91944444444445,6,1816.25,302.7083333333333,556.9777777777778,11,80.5,55.0,87.0,1.0,26.0,117.0,1,0.16666666666666666,1.8333333333333333,0.010753116412441754
14739,0,39.03611111111111,21,8978.960000000001,427.56952380952384,556.9770833333333,116,330.95238095238096,19.5,25.9,2.0,5.0,14.750000000000002,1,0.09523809523809523,5.523809523809524,0.037635954284263466
16233,0,149.09652777777777,8,1608.13,201.01625,556.9770833333333,37,74.125,50.0,58.285714285714285,3.0,12.0,147.0,1,0.375,4.625,0.01433750639400513
14204,0,241.97083333333333,3,874.22,291.4066666666667,556.975,158,132.33333333333334,157.5,157.5,0.0,0.0,0.0,1,0.0,52.666666666666664,0.0053765849724450015
17606,1,556.9708333333333,1,87.30000000000001,87.30000000000001,556.9708333333333,6,42.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,6.0,0.001792208374093628
16797,1,212.73333333333332,5,1802.02,360.404,556.9701388888889,289,179.6,99.0,86.0,4.0,8.0,41.0,1,0.8,57.8,0.008961053023297494
16126,0,3.9118055555555555,13,10200.83,784.6792307692308,556.9694444444444,128,351.15384615384613,45.0,46.083333333333336,0.0,0.0,0.0,1,0.0,9.846153846153847,0.02329876685800198
17867,0,22.87361111111111,11,1028.23,93.47545454545455,556.9659722222223,63,38.45454545454545,53.0,59.333333333333336,4.0,32.0,163.9,1,0.36363636363636365,5.7272727272727275,0.019714463869884537
17412,0,15.913194444444445,13,3671.98,282.46,556.9576388888889,143,167.23076923076923,44.5,45.083333333333336,3.0,27.0,32.54,1,0.23076923076923078,11.0,0.023299259825330227
